Algoritmo; tempo
FirstFit;1000
FirstFit;1100
FirstFit;1100
FirstFit;1000
FirstFit;1000
FirstFit;1100
FirstFit;1100
FirstFit;1100
FirstFit;1100
FirstFit;1000
FirstFit;1100
FirstFit;1100
FirstFit;1100
FirstFit;2200
FirstFit;1100
FirstFit;1000
FirstFit;1000
FirstFit;1400
FirstFit;1100
FirstFit;1100
FirstFit;1400
FirstFit;1100
FirstFit;1100
FirstFit;1500
FirstFit;1200
FirstFit;1100
FirstFit;1100
FirstFit;1100
FirstFit;10700
FirstFit;1100
FirstFit;1100
FirstFit;1100
FirstFit;1100
FirstFit;1100
FirstFit;1900
FirstFit;1900
FirstFit;1000
FirstFit;1100
FirstFit;1100
FirstFit;1000
FirstFit;1000
FirstFit;1000
FirstFit;1000
FirstFit;1800
FirstFit;1000
FirstFit;1100
FirstFit;1000
FirstFit;1000
FirstFit;1000
FirstFit;1000
FirstFit;1800
FirstFit;1000
FirstFit;1000
FirstFit;1100
FirstFit;1100
FirstFit;1000
FirstFit;1000
FirstFit;1400
FirstFit;1100
FirstFit;1100
FirstFit;1000
FirstFit;1000
FirstFit;1000
FirstFit;1300
FirstFit;1100
FirstFit;1900
FirstFit;1400
FirstFit;1100
FirstFit;1100
FirstFit;1000
FirstFit;1000
FirstFit;1100
FirstFit;1900
FirstFit;1100
FirstFit;1000
FirstFit;1000
FirstFit;1000
FirstFit;1000
FirstFit;1000
FirstFit;1000
FirstFit;1800
FirstFit;1100
FirstFit;1000
FirstFit;1000
FirstFit;1000
FirstFit;1100
FirstFit;1100
FirstFit;1800
FirstFit;1100
FirstFit;1000
FirstFit;1400
FirstFit;1200
FirstFit;1000
FirstFit;1000
FirstFit;1100
FirstFit;2000
FirstFit;1000
FirstFit;1000
FirstFit;1100
FirstFit;1100
FirstFit;1100
FirstFit;1100
FirstFit;2100
FirstFit;1000
FirstFit;1200
FirstFit;1100
FirstFit;1500
FirstFit;1100
FirstFit;1300
FirstFit;1000
FirstFit;1100
FirstFit;1000
FirstFit;1000
FirstFit;1100
FirstFit;1100
FirstFit;1000
FirstFit;1000
FirstFit;1800
FirstFit;1800
FirstFit;1000
FirstFit;1400
FirstFit;1100
FirstFit;1000
FirstFit;1000
FirstFit;2200
FirstFit;1200
FirstFit;1000
FirstFit;1000
FirstFit;1100
FirstFit;1000
FirstFit;1100
FirstFit;1000
FirstFit;1900
FirstFit;1100
FirstFit;1100
FirstFit;1100
FirstFit;1100
FirstFit;1100
FirstFit;1100
FirstFit;1900
FirstFit;1000
FirstFit;1000
FirstFit;1000
FirstFit;1000
FirstFit;1000
FirstFit;1000
FirstFit;1000
FirstFit;1100
FirstFit;1400
FirstFit;1100
FirstFit;1000
