Algoritmo; tempo
NextFit;2400
NextFit;5000
NextFit;2400
NextFit;2300
NextFit;2300
NextFit;4300
NextFit;3000
NextFit;2400
NextFit;4300
NextFit;2400
NextFit;2400
NextFit;2300
NextFit;4300
NextFit;2400
NextFit;2400
NextFit;2400
NextFit;4900
NextFit;2300
NextFit;2500
NextFit;2500
NextFit;4400
NextFit;2400
NextFit;2300
NextFit;2400
NextFit;2400
NextFit;2300
NextFit;3000
NextFit;4500
NextFit;2400
NextFit;2300
NextFit;2300
NextFit;4500
NextFit;2400
NextFit;2400
NextFit;2300
NextFit;4400
NextFit;2400
NextFit;2900
NextFit;2600
NextFit;4500
NextFit;2500
NextFit;2500
NextFit;2400
NextFit;2400
NextFit;2400
NextFit;2400
NextFit;4800
NextFit;2400
NextFit;2300
NextFit;2400
NextFit;4500
NextFit;2900
NextFit;2400
NextFit;2400
NextFit;4500
NextFit;2400
NextFit;2300
NextFit;2400
NextFit;4400
NextFit;2400
NextFit;2300
NextFit;2400
NextFit;2400
NextFit;2600
NextFit;2300
NextFit;4400
NextFit;2300
NextFit;2300
NextFit;2900
NextFit;4300
NextFit;2400
NextFit;2400
NextFit;2400
NextFit;4200
NextFit;2400
NextFit;2300
NextFit;2800
NextFit;4300
NextFit;2400
NextFit;2300
NextFit;4400
NextFit;2500
NextFit;2500
NextFit;2400
NextFit;4300
NextFit;2400
NextFit;2600
NextFit;2400
NextFit;4400
NextFit;3200
NextFit;2600
NextFit;2900
NextFit;4700
NextFit;2400
NextFit;2400
NextFit;2300
NextFit;4500
NextFit;2300
NextFit;2400
NextFit;5400
NextFit;2900
NextFit;2800
NextFit;2400
NextFit;4300
NextFit;2400
NextFit;2400
NextFit;2400
NextFit;4500
NextFit;2400
NextFit;2400
NextFit;2300
NextFit;4400
NextFit;2400
NextFit;2300
NextFit;2300
NextFit;4400
NextFit;2500
NextFit;2700
NextFit;4600
NextFit;2400
NextFit;2400
NextFit;2300
NextFit;4300
NextFit;2400
NextFit;2300
NextFit;2300
NextFit;5100
NextFit;2400
NextFit;2400
NextFit;2300
NextFit;4800
NextFit;2400
NextFit;2400
NextFit;2300
NextFit;2300
NextFit;2400
NextFit;2400
NextFit;4200
NextFit;2500
NextFit;2400
NextFit;2300
NextFit;4200
NextFit;2400
NextFit;2400
NextFit;2400
NextFit;3900
NextFit;2000
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2500
