Algoritmo; tempo
FirstFit;58400
FirstFit;57500
FirstFit;53900
FirstFit;47600
FirstFit;47600
FirstFit;47600
FirstFit;48100
FirstFit;48000
FirstFit;47300
FirstFit;47500
FirstFit;47700
FirstFit;48300
FirstFit;47900
FirstFit;47800
FirstFit;47800
FirstFit;46700
FirstFit;47200
FirstFit;60800
FirstFit;65700
FirstFit;58600
FirstFit;54800
FirstFit;48300
FirstFit;45900
FirstFit;48900
FirstFit;48500
FirstFit;45900
FirstFit;55800
FirstFit;46200
FirstFit;50800
FirstFit;49400
FirstFit;50000
FirstFit;57800
FirstFit;60300
FirstFit;48500
FirstFit;48100
FirstFit;47700
FirstFit;51300
FirstFit;47600
FirstFit;47900
FirstFit;47700
FirstFit;47400
FirstFit;47800
FirstFit;47400
FirstFit;47000
FirstFit;46700
FirstFit;47300
FirstFit;47100
FirstFit;46900
FirstFit;47000
FirstFit;47900
FirstFit;47400
FirstFit;46900
FirstFit;50800
FirstFit;46400
FirstFit;47100
FirstFit;43900
FirstFit;42900
FirstFit;43200
FirstFit;42700
FirstFit;42500
FirstFit;42900
FirstFit;42700
FirstFit;42500
FirstFit;42500
FirstFit;42900
FirstFit;43100
FirstFit;47300
FirstFit;47500
FirstFit;47800
FirstFit;47400
FirstFit;49100
FirstFit;42900
FirstFit;43500
FirstFit;44600
FirstFit;44300
FirstFit;44300
FirstFit;44100
FirstFit;44200
FirstFit;43700
FirstFit;44200
FirstFit;44000
FirstFit;43600
FirstFit;44300
FirstFit;42500
FirstFit;42800
FirstFit;42600
FirstFit;42400
FirstFit;42800
FirstFit;42500
FirstFit;43400
FirstFit;43100
FirstFit;43200
FirstFit;46500
FirstFit;43300
FirstFit;43000
FirstFit;43100
FirstFit;43000
FirstFit;43300
FirstFit;43000
FirstFit;43300
FirstFit;43000
FirstFit;42900
FirstFit;43500
FirstFit;43100
FirstFit;42800
FirstFit;43100
FirstFit;42900
FirstFit;42800
FirstFit;42900
FirstFit;42700
FirstFit;42700
FirstFit;42600
FirstFit;42300
FirstFit;43100
FirstFit;42800
FirstFit;42900
FirstFit;42500
FirstFit;43700
FirstFit;42900
FirstFit;43000
FirstFit;43100
FirstFit;42200
FirstFit;43300
FirstFit;43100
FirstFit;43400
FirstFit;43400
FirstFit;43000
FirstFit;42800
FirstFit;42900
FirstFit;42300
FirstFit;42900
FirstFit;42900
FirstFit;42100
FirstFit;42300
FirstFit;43300
